game_id,away_starter,home_starter,away_sp_era_actual,away_sp_fip_actual,away_sp_war_actual,away_sp_whip_actual,away_sp_gs,home_sp_era_actual,home_sp_fip_actual,home_sp_war_actual,home_sp_whip_actual,home_sp_gs
20010421SKSS0,정수찬,배영수,8.59,6.0,-0.35,1.77,4.0,3.77,4.63,4.2,1.52,25.0
20010421HDLT0,마일영,기론,3.96,4.29,2.93,1.56,22.0,5.48,5.48,0.33,1.51,9.0
20010422OBHH0,구자운,조규수,4.8,5.16,0.53,1.55,12.0,4.24,5.03,2.8,1.63,21.0
20010422SKSS0,이승호,김진웅,3.55,4.78,5.37,1.43,33.0,3.96,3.78,3.79,1.37,14.0
20010422HTLG0,최상덕,장문석,4.76,4.98,1.28,1.41,11.0,7.74,6.53,-0.33,1.98,10.0
20010422HDLT0,테일러,박석진,4.75,5.24,2.14,1.71,27.0,2.98,3.72,4.57,1.21,11.0
20010424HHSK0,송진우,김원형,3.84,4.44,3.6,1.44,24.0,4.37,4.65,2.34,1.37,25.0
20010424LTSS0,손민한,이용훈,4.21,4.49,3.58,1.46,29.0,5.53,4.94,0.27,1.65,16.0
20010424HDLG0,김수경,발데스,5.2,5.49,1.06,1.56,18.0,4.65,5.31,2.31,1.54,29.0
20010425HHSK0,한용덕,에르난데스,3.56,3.44,3.92,1.27,23.0,3.89,4.08,5.4,1.42,34.0
20010425LTSS0,박지철,임창용,4.03,4.14,4.02,1.44,26.0,3.9,4.52,4.68,1.25,29.0
20010425OBHT0,이혜천,오철민,3.62,4.68,2.68,1.58,10.0,,,,,
20010425HDLG0,전준호,해리거,5.09,4.6,1.79,1.51,25.0,4.62,4.48,2.67,1.49,28.0
20010426HHSK0,지승민,김건한,8.51,7.08,-0.65,1.76,3.0,7.17,6.68,-0.36,1.59,8.0
20010426LTSS0,강민영,배영수,6.32,5.01,0.08,1.66,4.0,3.77,4.63,4.2,1.52,25.0
20010426OBHT0,박명환,루이스,4.29,3.3,1.33,1.38,5.0,,,,,
20010426HDLG0,마일영,안병원,3.96,4.29,2.93,1.56,22.0,7.39,5.74,-0.72,1.85,16.0
20010427HTLT0,최상덕,박석진,4.76,4.98,1.28,1.41,11.0,2.98,3.72,4.57,1.21,11.0
20010427LGHH0,장문석,이상목,7.74,6.53,-0.33,1.98,10.0,4.9,4.11,0.69,1.52,12.0
20010427SKOB0,이승호,구자운,3.55,4.78,5.37,1.43,33.0,4.8,5.16,0.53,1.55,12.0
20010427SSHD0,김진웅,테일러,3.96,3.78,3.79,1.37,14.0,4.75,5.24,2.14,1.71,27.0
20010428HTLT0,유동훈,손민한,0.0,3.54,-0.02,4.5,0.0,4.21,4.49,3.58,1.46,29.0
20010428LGHH0,신윤호,조규수,3.12,4.03,4.37,1.44,4.0,4.24,5.03,2.8,1.63,21.0
20010428SKOB0,정수찬,박보현,8.59,6.0,-0.35,1.77,4.0,5.22,5.42,0.28,1.24,5.0
20010428SSHD0,토레스,박장희,20.25,9.24,-0.25,3.38,2.0,5.53,5.57,0.59,1.45,12.0
20010429SKOB0,김원형,조계현,4.37,4.65,2.34,1.37,25.0,5.28,4.72,0.84,1.52,18.0
20010429SSHD0,이용훈,김수경,5.53,4.94,0.27,1.65,16.0,5.2,5.49,1.06,1.56,18.0
20010430LGHH0,김상태,송진우,4.91,6.1,0.35,1.77,3.0,3.84,4.44,3.6,1.44,24.0
20010501HHHT0,한용덕,오철민,3.56,3.44,3.92,1.27,23.0,,,,,
20010501OBSS0,이혜천,임창용,3.62,4.68,2.68,1.58,10.0,3.9,4.52,4.68,1.25,29.0
20010501LTLG0,김영수,해리거,6.27,5.76,-0.08,1.76,14.0,4.62,4.48,2.67,1.49,28.0
20010501SKHD0,에르난데스,전준호,3.89,4.08,5.4,1.42,34.0,5.09,4.6,1.79,1.51,25.0
20010502HHHT0,지승민,이원식,8.51,7.08,-0.65,1.76,3.0,7.06,6.41,-0.12,1.94,5.0
20010502OBSS0,박명환,배영수,4.29,3.3,1.33,1.38,5.0,3.77,4.63,4.2,1.52,25.0
20010502LTLG0,기론,안병원,5.48,5.48,0.33,1.51,9.0,7.39,5.74,-0.72,1.85,16.0
20010502SKHD0,김건한,마일영,7.17,6.68,-0.36,1.59,8.0,3.96,4.29,2.93,1.56,22.0
20010503HHHT0,이상목,최상덕,4.9,4.11,0.69,1.52,12.0,4.76,4.98,1.28,1.41,11.0
20010503OBSS0,구자운,토레스,4.8,5.16,0.53,1.55,12.0,20.25,9.24,-0.25,3.38,2.0
20010503LTLG0,박지철,신윤호,4.03,4.14,4.02,1.44,26.0,3.12,4.03,4.37,1.44,4.0
20010503SKHD0,이승호,테일러,3.55,4.78,5.37,1.43,33.0,4.75,5.24,2.14,1.71,27.0
20010504HDSS0,박장희,김상진,5.53,5.57,0.59,1.45,12.0,7.04,6.38,-0.1,1.96,3.0
20010504HTSK0,소소경,김원형,,,,,,4.37,4.65,2.34,1.37,25.0
20010504LTHH0,손민한,조규수,4.21,4.49,3.58,1.46,29.0,4.24,5.03,2.8,1.63,21.0
20010504LGOB0,이동현,조계현,5.37,5.69,0.54,1.76,19.0,5.28,4.72,0.84,1.52,18.0
20010505HDSS0,김수경,이강철,5.2,5.49,1.06,1.56,18.0,6.07,3.76,0.25,1.42,4.0
20010505HTSK0,유동훈,정수찬,0.0,3.54,-0.02,4.5,0.0,8.59,6.0,-0.35,1.77,4.0
20010505LTHH0,박석진,송진우,2.98,3.72,4.57,1.21,11.0,3.84,4.44,3.6,1.44,24.0
20010505LGOB0,발데스,정진용,4.65,5.31,2.31,1.54,29.0,5.13,5.03,0.8,1.59,13.0
20010506HDSS0,전준호,임창용,5.09,4.6,1.79,1.51,25.0,3.9,4.52,4.68,1.25,29.0
20010506HTSK0,오철민,에르난데스,,,,,,3.89,4.08,5.4,1.42,34.0
20010506LTHH0,김장현,한용덕,5.44,4.23,0.31,1.73,3.0,3.56,3.44,3.92,1.27,23.0
20010508SSHT0,배영수,최상덕,3.77,4.63,4.2,1.52,25.0,4.76,4.98,1.28,1.41,11.0
20010508HHOB0,이상목,박명환,4.9,4.11,0.69,1.52,12.0,4.29,3.3,1.33,1.38,5.0
20010508LGHD0,신윤호,마일영,3.12,4.03,4.37,1.44,4.0,3.96,4.29,2.93,1.56,22.0
20010509SSHT0,김상진,이원식,7.04,6.38,-0.1,1.96,3.0,7.06,6.41,-0.12,1.94,5.0
20010509HHOB0,조규수,구자운,4.24,5.03,2.8,1.63,21.0,4.8,5.16,0.53,1.55,12.0
20010509LGHD0,이동현,테일러,5.37,5.69,0.54,1.76,19.0,4.75,5.24,2.14,1.71,27.0
20010509SKLT1,김건한,기론,7.17,6.68,-0.36,1.59,8.0,5.48,5.48,0.33,1.51,9.0
20010510SKLT0,김원형,박석진,4.37,4.65,2.34,1.37,25.0,2.98,3.72,4.57,1.21,11.0
20010510SSHT0,이용훈,유동훈,5.53,4.94,0.27,1.65,16.0,0.0,3.54,-0.02,4.5,0.0
20010510HHOB0,송진우,이광우,3.84,4.44,3.6,1.44,24.0,5.4,6.13,0.61,1.63,8.0
20010510LGHD0,안병원,김수경,7.39,5.74,-0.72,1.85,16.0,5.2,5.49,1.06,1.56,18.0
20010511OBSK0,최용호,에르난데스,4.98,4.74,0.8,1.54,18.0,3.89,4.08,5.4,1.42,34.0
20010511SSLG0,임창용,해리거,3.9,4.52,4.68,1.25,29.0,4.62,4.48,2.67,1.49,28.0
20010511HHLT0,한용덕,손민한,3.56,3.44,3.92,1.27,23.0,4.21,4.49,3.58,1.46,29.0
20010511HTHD0,오철민,전준호,,,,,,5.09,4.6,1.79,1.51,25.0
20010512HHLT0,누네스,김장현,5.52,3.47,0.06,1.53,3.0,5.44,4.23,0.31,1.73,3.0
20010512OBSK0,최경훈,김기덕,5.46,6.28,0.14,1.96,3.0,5.19,6.02,0.42,1.37,14.0
20010512SSLG0,배영수,발데스,3.77,4.63,4.2,1.52,25.0,4.65,5.31,2.31,1.54,29.0
20010512HTHD0,레스,박장희,4.85,5.37,1.24,1.36,11.0,5.53,5.57,0.59,1.45,12.0
20010513OBSK0,박명환,김건한,4.29,3.3,1.33,1.38,5.0,7.17,6.68,-0.36,1.59,8.0
20010513SSLG0,라형진,신윤호,5.43,5.49,0.84,1.59,3.0,3.12,4.03,4.37,1.44,4.0
20010513HHLT0,이상목,기론,4.9,4.11,0.69,1.52,12.0,5.48,5.48,0.33,1.51,9.0
20010513HTHD0,최상덕,송신영,4.76,4.98,1.28,1.41,11.0,4.21,4.08,2.39,1.4,5.0
20010515LTSS0,박지철,이용훈,4.03,4.14,4.02,1.44,26.0,5.53,4.94,0.27,1.65,16.0
20010515SKHT0,이승호,이원식,3.55,4.78,5.37,1.43,33.0,7.06,6.41,-0.12,1.94,5.0
20010515OBLG0,구자운,이동현,4.8,5.16,0.53,1.55,12.0,5.37,5.69,0.54,1.76,19.0
20010515HDHH0,테일러,송진우,4.75,5.24,2.14,1.71,27.0,3.84,4.44,3.6,1.44,24.0
20010516LTSS0,박석진,임창용,2.98,3.72,4.57,1.21,11.0,3.9,4.52,4.68,1.25,29.0
20010516SKHT0,김원형,유동훈,4.37,4.65,2.34,1.37,25.0,0.0,3.54,-0.02,4.5,0.0
20010516OBLG0,최용호,장문석,4.98,4.74,0.8,1.54,18.0,7.74,6.53,-0.33,1.98,10.0
20010516HDHH0,김수경,한용덕,5.2,5.49,1.06,1.56,18.0,3.56,3.44,3.92,1.27,23.0
20010517LTSS0,손민한,배영수,4.21,4.49,3.58,1.46,29.0,3.77,4.63,4.2,1.52,25.0
20010517SKHT0,에르난데스,오철민,3.89,4.08,5.4,1.42,34.0,,,,,
20010517OBLG0,최경훈,해리거,5.46,6.28,0.14,1.96,3.0,4.62,4.48,2.67,1.49,28.0
20010517HDHH0,전준호,누네스,5.09,4.6,1.79,1.51,25.0,5.52,3.47,0.06,1.53,3.0
20010518LGHT0,발데스,최상덕,4.65,5.31,2.31,1.54,29.0,4.76,4.98,1.28,1.41,11.0
20010518LTSK0,기론,김기덕,5.48,5.48,0.33,1.51,9.0,5.19,6.02,0.42,1.37,14.0
20010518SSHH0,갈베스,이상목,2.47,3.55,4.28,1.15,15.0,4.9,4.11,0.69,1.52,12.0
20010518HDOB0,박장희,이광우,5.53,5.57,0.59,1.45,12.0,5.4,6.13,0.61,1.63,8.0
20010519LGHT0,김상태,레스,4.91,6.1,0.35,1.77,3.0,4.85,5.37,1.24,1.36,11.0
20010519LTSK0,박지철,박상근,4.03,4.14,4.02,1.44,26.0,7.22,6.27,-0.09,1.74,2.0
20010519SSHH0,김진웅,조규수,3.96,3.78,3.79,1.37,14.0,4.24,5.03,2.8,1.63,21.0
20010519HDOB0,마일영,이혜천,3.96,4.29,2.93,1.56,22.0,3.62,4.68,2.68,1.58,10.0
20010520LGHT0,장문석,이원식,7.74,6.53,-0.33,1.98,10.0,7.06,6.41,-0.12,1.94,5.0
20010520LTSK0,강민영,이승호,6.32,5.01,0.08,1.66,4.0,3.55,4.78,5.37,1.43,33.0
20010520SSHH0,박동희,송진우,6.15,6.46,-0.06,1.68,5.0,3.84,4.44,3.6,1.44,24.0
20010520HDOB0,테일러,한태균,4.75,5.24,2.14,1.71,27.0,8.21,5.26,-0.73,2.04,8.0
20010522HTLT0,유동훈,박석진,0.0,3.54,-0.02,4.5,0.0,2.98,3.72,4.57,1.21,11.0
20010522SSHD0,임창용,김수경,3.9,4.52,4.68,1.25,29.0,5.2,5.49,1.06,1.56,18.0
20010523HTLT0,오철민,손민한,,,,,,4.21,4.49,3.58,1.46,29.0
20010523SSHD0,배영수,전준호,3.77,4.63,4.2,1.52,25.0,5.09,4.6,1.79,1.51,25.0
20010523OBSK1,최용호,에르난데스,4.98,4.74,0.8,1.54,18.0,3.89,4.08,5.4,1.42,34.0
20010523HHLG1,누네스,해리거,5.52,3.47,0.06,1.53,3.0,4.62,4.48,2.67,1.49,28.0
20010523HHLG2,한용덕,발데스,3.56,3.44,3.92,1.27,23.0,4.65,5.31,2.31,1.54,29.0
20010523OBSK2,최경훈,김원형,5.46,6.28,0.14,1.96,3.0,4.37,4.65,2.34,1.37,25.0
20010524OBSK0,이혜천,김기덕,3.62,4.68,2.68,1.58,10.0,5.19,6.02,0.42,1.37,14.0
20010524HHLG0,이상목,이동현,4.9,4.11,0.69,1.52,12.0,5.37,5.69,0.54,1.76,19.0
20010524HTLT0,최상덕,기론,4.76,4.98,1.28,1.41,11.0,5.48,5.48,0.33,1.51,9.0
20010524SSHD0,갈베스,박장희,2.47,3.55,4.28,1.15,15.0,5.53,5.57,0.59,1.45,12.0
20010525HTSS0,레스,박동희,4.85,5.37,1.24,1.36,11.0,6.15,6.46,-0.06,1.68,5.0
20010525SKLG0,이승호,안병원,3.55,4.78,5.37,1.43,33.0,7.39,5.74,-0.72,1.85,16.0
20010525OBLT0,한태균,박지철,8.21,5.26,-0.73,2.04,8.0,4.03,4.14,4.02,1.44,26.0
20010525HHHD0,송진우,임선동,3.84,4.44,3.6,1.44,24.0,4.4,3.97,3.05,1.53,24.0
20010526HTSS0,이원식,라형진,7.06,6.41,-0.12,1.94,5.0,5.43,5.49,0.84,1.59,3.0
20010526SKLG0,박상근,김민기,7.22,6.27,-0.09,1.74,2.0,5.18,4.53,0.91,1.6,8.0
20010526OBLT0,조계현,임경완,5.28,4.72,0.84,1.52,18.0,4.35,4.68,1.3,1.55,1.0
20010526HHHD0,조규수,테일러,4.24,5.03,2.8,1.63,21.0,4.75,5.24,2.14,1.71,27.0
20010527HTSS0,유동훈,임창용,0.0,3.54,-0.02,4.5,0.0,3.9,4.52,4.68,1.25,29.0
20010527SKLG0,에르난데스,장문석,3.89,4.08,5.4,1.42,34.0,7.74,6.53,-0.33,1.98,10.0
20010527OBLT0,콜,박석진,5.04,3.98,0.82,1.43,20.0,2.98,3.72,4.57,1.21,11.0
20010527HHHD0,박정진,김수경,4.74,4.45,0.8,1.47,6.0,5.2,5.49,1.06,1.56,18.0
20010529HDSK0,전준호,김원형,5.09,4.6,1.79,1.51,25.0,4.37,4.65,2.34,1.37,25.0
20010529LGHT0,발데스,오철민,4.65,5.31,2.31,1.54,29.0,,,,,
20010529LTHH0,손민한,한용덕,4.21,4.49,3.58,1.46,29.0,3.56,3.44,3.92,1.27,23.0
20010529SSOB0,배영수,최용호,3.77,4.63,4.2,1.52,25.0,4.98,4.74,0.8,1.54,18.0
20010530HDSK0,임선동,김기덕,4.4,3.97,3.05,1.53,24.0,5.19,6.02,0.42,1.37,14.0
20010530LTHH0,박지철,이상목,4.03,4.14,4.02,1.44,26.0,4.9,4.11,0.69,1.52,12.0
20010530SSOB0,갈베스,이광우,2.47,3.55,4.28,1.15,15.0,5.4,6.13,0.61,1.63,8.0
20010531HDSK0,테일러,이승호,4.75,5.24,2.14,1.71,27.0,3.55,4.78,5.37,1.43,33.0
20010531LTHH0,김영수,이상군,6.27,5.76,-0.08,1.76,14.0,7.71,8.53,-0.03,2.57,1.0
20010531SSOB0,김진웅,조계현,3.96,3.78,3.79,1.37,14.0,5.28,4.72,0.84,1.52,18.0
20010531LGHT1,안병원,레스,7.39,5.74,-0.72,1.85,16.0,4.85,5.37,1.24,1.36,11.0
20010601HTSK0,이원식,에르난데스,7.06,6.41,-0.12,1.94,5.0,3.89,4.08,5.4,1.42,34.0
20010601HDOB0,김수경,콜,5.2,5.49,1.06,1.56,18.0,5.04,3.98,0.82,1.43,20.0
20010601SSLT0,임창용,강민영,3.9,4.52,4.68,1.25,29.0,6.32,5.01,0.08,1.66,4.0
20010602HTSK0,유동훈,김기덕,0.0,3.54,-0.02,4.5,0.0,5.19,6.02,0.42,1.37,14.0
20010602SSLT0,노장진,박석진,4.62,5.69,1.62,1.74,15.0,2.98,3.72,4.57,1.21,11.0
20010602LGHH0,김민기,박정진,5.18,4.53,0.91,1.6,8.0,4.74,4.45,0.8,1.47,6.0
20010603HTSK0,오철민,김원형,,,,,,4.37,4.65,2.34,1.37,25.0
20010603HDOB0,전준호,최용호,5.09,4.6,1.79,1.51,25.0,4.98,4.74,0.8,1.54,18.0
20010603SSLT0,배영수,손민한,3.77,4.63,4.2,1.52,25.0,4.21,4.49,3.58,1.46,29.0
20010603LGHH0,발데스,한용덕,4.65,5.31,2.31,1.54,29.0,3.56,3.44,3.92,1.27,23.0
20010605HHHT0,이상목,레스,4.9,4.11,0.69,1.52,12.0,4.85,5.37,1.24,1.36,11.0
20010605OBSS0,이광우,갈베스,5.4,6.13,0.61,1.63,8.0,2.47,3.55,4.28,1.15,15.0
20010605SKLG0,이승호,해리거,3.55,4.78,5.37,1.43,33.0,4.62,4.48,2.67,1.49,28.0
20010605LTHD0,김영수,임선동,6.27,5.76,-0.08,1.76,14.0,4.4,3.97,3.05,1.53,24.0
20010606HHHT0,송진우,최상덕,3.84,4.44,3.6,1.44,24.0,4.76,4.98,1.28,1.41,11.0
20010606OBSS0,콜,김진웅,5.04,3.98,0.82,1.43,20.0,3.96,3.78,3.79,1.37,14.0
20010606SKLG0,에르난데스,안병원,3.89,4.08,5.4,1.42,34.0,7.39,5.74,-0.72,1.85,16.0
20010606LTHD0,박지철,테일러,4.03,4.14,4.02,1.44,26.0,4.75,5.24,2.14,1.71,27.0
20010607HHHT0,조규수,이원식,4.24,5.03,2.8,1.63,21.0,7.06,6.41,-0.12,1.94,5.0
20010607OBSS0,조계현,임창용,5.28,4.72,0.84,1.52,18.0,3.9,4.52,4.68,1.25,29.0
20010607SKLG0,김기덕,이동현,5.19,6.02,0.42,1.37,14.0,5.37,5.69,0.54,1.76,19.0
20010607LTHD0,박석진,김수경,2.98,3.72,4.57,1.21,11.0,5.2,5.49,1.06,1.56,18.0
20010608OBHH0,박보현,박정진,5.22,5.42,0.28,1.24,5.0,4.74,4.45,0.8,1.47,6.0
20010608SSSK0,노장진,김원형,4.62,5.69,1.62,1.74,15.0,4.37,4.65,2.34,1.37,25.0
20010608LTLG0,손민한,장문석,4.21,4.49,3.58,1.46,29.0,7.74,6.53,-0.33,1.98,10.0
20010608HTHD0,유동훈,전준호,0.0,3.54,-0.02,4.5,0.0,5.09,4.6,1.79,1.51,25.0
20010609OBHH0,박명환,한용덕,4.29,3.3,1.33,1.38,5.0,3.56,3.44,3.92,1.27,23.0
20010609SSSK0,배영수,김기덕,3.77,4.63,4.2,1.52,25.0,5.19,6.02,0.42,1.37,14.0
20010609LTLG0,강민영,발데스,6.32,5.01,0.08,1.66,4.0,4.65,5.31,2.31,1.54,29.0
20010609HTHD0,김주철,박장희,9.0,9.43,-0.09,1.86,1.0,5.53,5.57,0.59,1.45,12.0
20010610OBHH0,정진용,이상목,5.13,5.03,0.8,1.59,13.0,4.9,4.11,0.69,1.52,12.0
20010610SSSK0,갈베스,이승호,2.47,3.55,4.28,1.15,15.0,3.55,4.78,5.37,1.43,33.0
20010610LTLG0,김영수,해리거,6.27,5.76,-0.08,1.76,14.0,4.62,4.48,2.67,1.49,28.0
20010610HTHD0,레스,임선동,4.85,5.37,1.24,1.36,11.0,4.4,3.97,3.05,1.53,24.0
20010612HDHH0,테일러,송진우,4.75,5.24,2.14,1.71,27.0,3.84,4.44,3.6,1.44,24.0
20010612LGSS0,안병원,김진웅,7.39,5.74,-0.72,1.85,16.0,3.96,3.78,3.79,1.37,14.0
20010612HTOB0,최상덕,콜,4.76,4.98,1.28,1.41,11.0,5.04,3.98,0.82,1.43,20.0
20010612SKLT0,에르난데스,박지철,3.89,4.08,5.4,1.42,34.0,4.03,4.14,4.02,1.44,26.0
20010613HTOB0,이원식,베넷,7.06,6.41,-0.12,1.94,5.0,7.32,5.34,-0.1,2.08,5.0
20010614LGSS0,발데스,노장진,4.65,5.31,2.31,1.54,29.0,4.62,5.69,1.62,1.74,15.0
20010614HTOB0,유동훈,박보현,0.0,3.54,-0.02,4.5,0.0,5.22,5.42,0.28,1.24,5.0
20010614HDHH1,김수경,윤근주,5.2,5.49,1.06,1.56,18.0,8.42,5.55,-0.23,1.71,1.0
20010614HDHH2,전준호,리스,5.09,4.6,1.79,1.51,25.0,3.16,4.38,2.81,1.53,17.0
20010615HDLT0,임선동,손민한,4.4,3.97,3.05,1.53,24.0,4.21,4.49,3.58,1.46,29.0
20010615HHSK0,한용덕,이승호,3.56,3.44,3.92,1.27,23.0,3.55,4.78,5.37,1.43,33.0
20010615SSHT0,임창용,레스,3.9,4.52,4.68,1.25,29.0,4.85,5.37,1.24,1.36,11.0
20010615LGOB0,해리거,한태균,4.62,4.48,2.67,1.49,28.0,8.21,5.26,-0.73,2.04,8.0
20010616HDLT0,박장희,문동환,5.53,5.57,0.59,1.45,12.0,6.57,5.08,-0.04,1.78,5.0
20010616HHSK0,김백만,김원형,6.07,5.81,0.1,1.56,5.0,4.37,4.65,2.34,1.37,25.0
20010616SSHT0,갈베스,윤형진,2.47,3.55,4.28,1.15,15.0,6.0,4.63,-0.19,2.14,0.0
20010616LGOB0,이동현,진필중,5.37,5.69,0.54,1.76,19.0,3.22,3.33,2.13,1.42,5.0
20010617HDLT0,테일러,박지철,4.75,5.24,2.14,1.71,27.0,4.03,4.14,4.02,1.44,26.0
20010617HHSK0,송진우,에르난데스,3.84,4.44,3.6,1.44,24.0,3.89,4.08,5.4,1.42,34.0
20010617SSHT0,김진웅,최상덕,3.96,3.78,3.79,1.37,14.0,4.76,4.98,1.28,1.41,11.0
20010617LGOB0,안병원,콜,7.39,5.74,-0.72,1.85,16.0,5.04,3.98,0.82,1.43,20.0
20010619LTSK0,염종석,김기덕,3.94,4.26,2.19,1.33,16.0,5.19,6.02,0.42,1.37,14.0
20010619HTLG0,이원식,발데스,7.06,6.41,-0.12,1.94,5.0,4.65,5.31,2.31,1.54,29.0
20010619OBHD0,베넷,전준호,7.32,5.34,-0.1,2.08,5.0,5.09,4.6,1.79,1.51,25.0
20010620LTSK0,손민한,이승호,4.21,4.49,3.58,1.46,29.0,3.55,4.78,5.37,1.43,33.0
20010620OBHD0,박보현,임선동,5.22,5.42,0.28,1.24,5.0,4.4,3.97,3.05,1.53,24.0
20010620HHSS1,최영필,배영수,5.48,4.84,0.7,1.49,14.0,3.77,4.63,4.2,1.52,25.0
20010620HHSS2,리스,노장진,3.16,4.38,2.81,1.53,17.0,4.62,5.69,1.62,1.74,15.0
20010621HHSS0,한용덕,임창용,3.56,3.44,3.92,1.27,23.0,3.9,4.52,4.68,1.25,29.0
20010621LTSK0,문동환,김원형,6.57,5.08,-0.04,1.78,5.0,4.37,4.65,2.34,1.37,25.0
20010621OBHD0,콜,마일영,5.04,3.98,0.82,1.43,20.0,3.96,4.29,2.93,1.56,22.0
20010621HTLG1,레스,해리거,4.85,5.37,1.24,1.36,11.0,4.62,4.48,2.67,1.49,28.0
20010621HTLG2,강태원,이동현,,,,,,5.37,5.69,0.54,1.76,19.0
20010622SKOB0,에르난데스,진필중,3.89,4.08,5.4,1.42,34.0,3.22,3.33,2.13,1.42,5.0
20010622HDSS0,테일러,갈베스,4.75,5.24,2.14,1.71,27.0,2.47,3.55,4.28,1.15,15.0
20010622HTHH0,박진철,김백만,7.17,6.69,-0.09,1.83,6.0,6.07,5.81,0.1,1.56,5.0
20010622LGLT0,장문석,박지철,7.74,6.53,-0.33,1.98,10.0,4.03,4.14,4.02,1.44,26.0
20010623HDSS0,박장희,김진웅,5.53,5.57,0.59,1.45,12.0,3.96,3.78,3.79,1.37,14.0
20010623HTHH0,최상덕,송진우,4.76,4.98,1.28,1.41,11.0,3.84,4.44,3.6,1.44,24.0
20010623SKOB0,김건한,이광우,7.17,6.68,-0.36,1.59,8.0,5.4,6.13,0.61,1.63,8.0
20010625HDSS0,마일영,배영수,3.96,4.29,2.93,1.56,22.0,3.77,4.63,4.2,1.52,25.0
20010625HTHH0,가내영,최영필,3.38,6.12,0.12,1.43,0.0,5.48,4.84,0.7,1.49,14.0
20010625SKOB0,김기덕,베넷,5.19,6.02,0.42,1.37,14.0,7.32,5.34,-0.1,2.08,5.0
20010626LGSK0,안병원,이승호,7.39,5.74,-0.72,1.85,16.0,3.55,4.78,5.37,1.43,33.0
20010626SSHH0,임창용,리스,3.9,4.52,4.68,1.25,29.0,3.16,4.38,2.81,1.53,17.0
20010626LTOB0,염종석,콜,3.94,4.26,2.19,1.33,16.0,5.04,3.98,0.82,1.43,20.0
20010627LGSK0,해리거,에르난데스,4.62,4.48,2.67,1.49,28.0,3.89,4.08,5.4,1.42,34.0
20010627SSHH0,노장진,신재웅,4.62,5.69,1.62,1.74,15.0,9.17,7.21,-0.24,1.87,2.0
20010627HDHT2,테일러,박진철,4.75,5.24,2.14,1.71,27.0,7.17,6.69,-0.09,1.83,6.0
20010628HDHT0,전준호,김주철,5.09,4.6,1.79,1.51,25.0,9.0,9.43,-0.09,1.86,1.0
20010628LGSK0,이동현,조규제,5.37,5.69,0.54,1.76,19.0,3.55,4.05,2.96,1.18,10.0
20010628SSHH0,갈베스,김백만,2.47,3.55,4.28,1.15,15.0,6.07,5.81,0.1,1.56,5.0
20010628LTOB2,박지철,진필중,4.03,4.14,4.02,1.44,26.0,3.22,3.33,2.13,1.42,5.0
20010630SSLG1,배영수,발데스,3.77,4.63,4.2,1.52,25.0,4.65,5.31,2.31,1.54,29.0
20010630SSLG2,김진웅,방동민,3.96,3.78,3.79,1.37,14.0,6.0,3.63,0.0,1.58,1.0
20010630HHLT2,지승민,김사율,8.51,7.08,-0.65,1.76,3.0,4.33,4.31,1.28,1.37,2.0
20010701SSLG0,임창용,안병원,3.9,4.52,4.68,1.25,29.0,7.39,5.74,-0.72,1.85,16.0
20010701HHLT0,리스,염종석,3.16,4.38,2.81,1.53,17.0,3.94,4.26,2.19,1.33,16.0
20010701SKHD0,이승호,마일영,3.55,4.78,5.37,1.43,33.0,3.96,4.29,2.93,1.56,22.0
20010702SKHD0,김원형,김수경,4.37,4.65,2.34,1.37,25.0,5.2,5.49,1.06,1.56,18.0
20010703HTSS0,최상덕,노장진,4.76,4.98,1.28,1.41,11.0,4.62,5.69,1.62,1.74,15.0
20010703OBLT0,콜,손민한,5.04,3.98,0.82,1.43,20.0,4.21,4.49,3.58,1.46,29.0
20010703HDLG0,임선동,해리거,4.4,3.97,3.05,1.53,24.0,4.62,4.48,2.67,1.49,28.0
20010703SKHH0,에르난데스,김백만,3.89,4.08,5.4,1.42,34.0,6.07,5.81,0.1,1.56,5.0
20010704HTSS0,레스,갈베스,4.85,5.37,1.24,1.36,11.0,2.47,3.55,4.28,1.15,15.0
20010704OBLT0,진필중,문동환,3.22,3.33,2.13,1.42,5.0,6.57,5.08,-0.04,1.78,5.0
20010704HDLG0,테일러,김민기,4.75,5.24,2.14,1.71,27.0,5.18,4.53,0.91,1.6,8.0
20010704SKHH0,김기덕,신재웅,5.19,6.02,0.42,1.37,14.0,9.17,7.21,-0.24,1.87,2.0
20010705SKHH0,조규제,조규수,3.55,4.05,2.96,1.18,10.0,4.24,5.03,2.8,1.63,21.0
20010706HDSS0,마일영,김진웅,3.96,4.29,2.93,1.56,22.0,3.96,3.78,3.79,1.37,14.0
20010706LGSK0,안병원,이승호,7.39,5.74,-0.72,1.85,16.0,3.55,4.78,5.37,1.43,33.0
20010706HHOB0,리스,베넷,3.16,4.38,2.81,1.53,17.0,7.32,5.34,-0.1,2.08,5.0
20010707LTHT0,박지철,박진철,4.03,4.14,4.02,1.44,26.0,7.17,6.69,-0.09,1.83,6.0
20010707HDSS0,김수경,임창용,5.2,5.49,1.06,1.56,18.0,3.9,4.52,4.68,1.25,29.0
20010707LGSK0,이동현,김원형,5.37,5.69,0.54,1.76,19.0,4.37,4.65,2.34,1.37,25.0
20010707HHOB0,최영필,박보현,5.48,4.84,0.7,1.49,14.0,5.22,5.42,0.28,1.24,5.0
