Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2005,현대,24,RF,18,-0.02,0.05,28,28,26,3,5,1,0,1,9,5,1,0,2,0,0,7,0,0,0,0.192,0.25,0.346,0.596,-0.07,48.9,0.03
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2006,현대,25,RF,110,1.12,-0.23,295,281,246,24,60,16,0,3,85,31,5,3,25,8,0,48,5,14,2,0.244,0.331,0.346,0.677,-0.009,94.8,0.89
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2007,현대,26,RF,112,0.35,-0.6,231,222,197,21,44,6,0,5,65,35,2,0,22,4,2,23,10,7,1,0.223,0.313,0.33,0.643,-0.036,72.1,-0.25
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2010,넥센,29,RF,131,3.04,-1.09,543,535,481,52,140,27,0,9,194,79,2,2,49,1,0,81,17,8,4,0.291,0.355,0.403,0.758,0.002,109.8,1.95
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2011,넥센,30,RF,121,2.91,-0.25,511,504,447,64,129,23,2,3,165,54,4,3,52,4,3,63,11,4,4,0.289,0.365,0.369,0.734,0.006,109.8,2.67
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2012,넥센,31,RF,74,0.55,-0.66,274,267,246,22,59,11,1,3,81,25,3,1,19,2,1,36,11,6,1,0.24,0.299,0.329,0.628,-0.031,76.9,-0.11
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2013,넥센,32,RF,97,1.42,-0.56,344,339,298,37,81,13,0,7,115,40,4,3,37,4,2,48,7,3,2,0.272,0.358,0.386,0.744,-0.006,98.1,0.86
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2014,넥센,33,RF,122,2.33,0.15,469,461,405,71,128,31,0,20,219,91,2,1,46,3,0,53,9,8,7,0.316,0.384,0.541,0.925,0.17,116.7,2.48
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2015,넥센,34,RF,139,5.73,0.81,598,596,520,103,188,42,1,23,301,116,3,3,67,2,2,71,13,1,8,0.362,0.43,0.579,1.009,0.212,154.8,6.54
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2016,KT,35,RF,110,2.72,-0.7,460,460,408,70,137,22,0,14,201,64,4,1,47,2,1,40,10,0,3,0.336,0.404,0.493,0.897,0.176,121.7,2.02
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2017,KT,36,RF,133,1.67,-0.18,497,494,445,52,136,19,0,13,194,68,0,2,45,2,2,59,10,2,3,0.306,0.37,0.436,0.806,0.142,104.2,1.49
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2018,KT,37,RF,121,3.5,-0.43,480,477,428,59,145,21,1,20,228,83,1,1,47,2,3,53,9,2,1,0.339,0.406,0.533,0.939,0.194,137.5,3.07
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2019,KT,38,RF,139,3.18,-0.18,562,561,501,61,159,19,1,14,222,86,3,0,52,4,1,61,20,0,5,0.317,0.383,0.443,0.826,0.155,131.5,3.0
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2020,KT,39,RF,119,0.65,0.1,428,427,386,48,108,17,0,11,158,64,0,0,40,0,2,51,9,1,1,0.28,0.347,0.409,0.756,0.13,98.6,0.76
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2021,KT,40,RF,104,1.97,-0.23,337,336,282,30,87,16,0,5,118,42,1,0,44,7,5,34,12,0,4,0.309,0.409,0.418,0.827,0.169,135.2,1.75
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2006,SK,19,SS,5,0.07,0.0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.57,649.5,0.07
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2008,SK,21,SS,6,-0.05,0.01,5,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4,-0.146,-20.0,-0.04
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2011,SK,24,SS,10,-0.23,0.04,10,9,9,3,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0.0,-0.329,-148.0,-0.19
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2012,SK,25,SS,88,0.58,0.65,191,180,163,28,39,8,3,2,59,14,6,2,12,5,0,26,2,11,0,0.239,0.311,0.362,0.673,-0.022,86.4,1.23
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2013,SK,26,SS,97,-0.49,0.78,181,179,162,27,35,7,1,1,47,16,2,6,16,1,0,28,6,2,0,0.216,0.291,0.29,0.581,-0.058,55.1,0.29
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2014,SK,27,SS,122,2.21,-0.27,476,466,398,73,113,20,1,5,150,43,6,3,55,7,0,51,7,10,6,0.284,0.376,0.377,0.753,0.129,92.1,1.94
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2015,SK,28,SS,129,1.99,-0.9,449,437,397,49,118,20,0,8,162,48,1,4,31,7,0,42,14,12,2,0.297,0.357,0.408,0.765,0.128,96.0,1.09
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2016,SK,29,2B,138,2.32,-0.17,530,525,479,66,153,28,0,8,205,65,3,3,33,6,0,37,13,5,7,0.319,0.366,0.428,0.794,0.138,97.3,2.15
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2017,SK,30,2B,130,0.53,0.84,429,420,380,45,103,14,0,4,129,29,2,1,34,4,1,28,8,7,3,0.271,0.335,0.339,0.674,0.096,69.8,1.37
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2018,SK,31,2B,135,0.75,-0.11,462,456,415,51,115,19,1,4,148,55,6,2,29,9,0,42,19,6,3,0.277,0.336,0.357,0.693,0.107,74.5,0.64
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2019,SK,32,SS,144,0.61,-0.6,472,464,426,45,105,16,2,1,128,34,6,2,33,2,0,43,15,8,3,0.246,0.302,0.3,0.602,0.075,62.7,0.01
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2020,SK,33,SS,133,0.92,0.33,392,381,343,34,93,9,1,2,110,25,1,1,30,5,0,27,10,11,3,0.271,0.336,0.321,0.657,0.1,74.1,1.25
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2021,SSG,34,SS,110,1.64,0.04,274,270,237,27,67,15,0,6,100,37,5,2,29,0,0,29,8,4,4,0.283,0.356,0.422,0.778,0.137,107.9,1.68
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2022,SSG,35,2B,130,-0.34,0.28,359,339,302,38,66,9,1,2,83,37,3,3,31,3,0,36,13,20,3,0.219,0.295,0.275,0.57,0.069,57.4,-0.06
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2023,SSG,36,2B,112,1.1,0.14,354,341,310,35,83,14,0,1,100,27,4,1,29,0,1,36,6,13,2,0.268,0.328,0.323,0.651,0.096,79.6,1.23
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2024,SSG,37,2B,71,0.06,-0.53,167,162,141,21,32,3,1,1,40,15,2,0,16,4,0,28,7,5,1,0.227,0.321,0.284,0.605,0.085,60.3,-0.46
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2025,SSG,38,3B,59,0.09,-0.15,137,133,115,15,25,3,0,1,31,11,1,1,16,1,0,20,4,4,1,0.217,0.316,0.27,0.586,0.083,66.2,-0.05
10638,가코,1981년 01월 02일,우투우타,-,11 삼성 자유선발,2011,삼성,30,DH,58,0.32,-1.25,220,220,189,21,46,8,0,1,57,28,0,1,22,5,0,34,12,0,4,0.243,0.332,0.302,0.634,-0.036,74.3,-0.93
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2011,삼성,23,RF,11,-0.23,0.01,12,12,12,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0.083,0.083,0.083,0.166,-0.245,-103.5,-0.22
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2012,삼성,24,RF,10,-0.25,0.02,18,18,18,1,2,1,0,0,3,3,0,0,0,0,0,3,0,0,0,0.111,0.111,0.167,0.278,-0.18,-61.5,-0.23
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2013,삼성,25,LF,7,-0.07,0.02,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.301,-149.2,-0.05
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2014,삼성,26,LF,76,0.58,0.64,143,142,123,17,32,5,3,3,52,20,2,2,13,6,0,20,1,1,0,0.26,0.359,0.423,0.782,0.144,100.9,1.22
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2017,삼성,29,LF,123,0.47,-0.23,404,396,356,51,94,13,2,9,138,47,11,2,29,8,0,45,11,8,3,0.264,0.331,0.388,0.719,0.107,76.5,0.24
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2018,삼성,30,LF,141,1.82,-0.6,586,580,513,77,154,26,2,11,217,71,22,9,54,10,1,70,13,5,4,0.3,0.375,0.423,0.798,0.146,99.2,1.22
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2019,삼성,31,LF,114,1.31,0.23,467,462,411,57,122,20,1,5,159,46,10,8,37,8,1,41,18,5,6,0.297,0.361,0.387,0.748,0.129,102.5,1.54
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2020,삼성,32,LF,97,-0.56,0.23,283,282,254,26,63,8,0,3,80,34,7,5,22,3,0,31,7,1,3,0.248,0.312,0.315,0.627,0.083,59.9,-0.33
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2021,삼성,33,LF,118,0.79,-0.17,364,361,317,38,89,8,2,4,113,27,5,4,34,5,0,46,9,3,5,0.281,0.355,0.356,0.711,0.118,92.9,0.62
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2022,삼성,34,CF,80,-1.72,-0.58,239,237,224,18,43,8,0,1,54,20,3,1,9,1,0,22,10,2,3,0.192,0.224,0.241,0.465,0.02,16.6,-2.3
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2023,삼성,35,LF,6,-0.09,-0.1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.167,-151.6,-0.19
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2024,삼성,36,LF,117,0.91,0.18,311,307,281,43,85,8,1,9,122,34,4,2,22,3,0,50,5,4,1,0.302,0.358,0.434,0.792,0.142,101.0,1.09
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2025,삼성,37,RF,77,-0.6,-0.38,191,189,173,21,39,6,0,2,51,11,2,1,11,4,0,29,4,2,1,0.225,0.286,0.295,0.581,0.067,51.9,-0.98
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2008,두산,20,1B,14,-0.37,0.01,21,21,21,0,3,0,0,0,3,0,0,1,0,0,0,6,0,0,0,0.143,0.143,0.143,0.286,-0.193,-60.2,-0.35
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2011,두산,23,1B,30,-0.3,-0.14,56,56,54,4,10,3,0,2,19,8,1,1,1,1,0,14,2,0,0,0.185,0.214,0.352,0.566,-0.097,22.0,-0.43
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2012,두산,24,1B,13,-0.27,0.21,43,43,39,7,5,1,0,1,9,1,0,0,4,0,0,9,0,0,0,0.128,0.209,0.231,0.44,-0.11,4.0,-0.07
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2014,두산,26,1B,52,0.69,-0.24,96,96,85,12,26,6,0,3,41,13,1,0,11,0,1,12,3,0,0,0.306,0.385,0.482,0.867,0.16,119.1,0.44
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2015,두산,27,1B,48,0.59,-0.07,180,179,153,24,36,8,0,7,65,22,4,1,22,2,1,39,6,1,2,0.235,0.335,0.425,0.76,0.124,100.7,0.52
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2016,두산,28,LF,134,6.29,-0.39,568,565,492,107,160,32,3,37,309,124,8,2,71,0,3,107,9,0,5,0.325,0.407,0.628,1.035,0.214,162.3,5.9
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2017,두산,29,LF,144,7.56,-0.35,636,628,544,110,185,34,2,35,328,115,4,1,81,7,10,123,8,0,4,0.34,0.429,0.603,1.032,0.214,169.9,7.21
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2018,두산,30,LF,139,7.3,-0.59,602,600,527,104,176,36,1,44,346,133,2,0,59,9,4,134,6,0,7,0.334,0.405,0.657,1.062,0.225,169.6,6.71
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2019,두산,31,LF,136,3.44,-0.29,574,570,495,76,140,20,5,15,215,91,3,1,63,5,5,113,7,0,11,0.283,0.362,0.434,0.796,0.143,129.3,3.14
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2020,두산,32,LF,140,4.55,-0.57,614,613,516,82,137,26,1,30,255,113,6,0,91,1,3,154,14,0,6,0.266,0.373,0.494,0.867,0.168,136.9,3.98
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2021,두산,33,LF,137,4.96,-0.65,566,564,475,86,130,23,2,27,238,102,2,3,81,5,3,127,9,0,5,0.274,0.382,0.501,0.883,0.175,151.7,4.32
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2022,두산,34,LF,128,3.05,-0.55,517,514,448,64,111,24,1,23,206,72,2,1,61,4,4,133,5,0,4,0.248,0.34,0.46,0.8,0.144,129.8,2.5
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2023,두산,35,DH,132,0.81,-0.36,484,481,405,40,89,15,0,10,134,46,3,1,72,5,4,100,8,0,2,0.22,0.343,0.331,0.674,0.111,98.8,0.45
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2024,두산,36,DH,136,3.47,-0.28,552,549,474,78,134,28,0,29,249,92,1,1,63,6,3,168,8,0,9,0.283,0.368,0.525,0.893,0.173,132.0,3.19
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2025,두산,37,DH,103,1.51,0.4,407,405,344,42,83,13,2,13,139,50,7,2,57,4,3,96,4,0,2,0.241,0.354,0.404,0.758,0.138,118.1,1.91
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2004,두산,19,1B,3,-0.03,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.336,-172.7,-0.03
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2005,두산,20,1B,1,-0.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.328,-169.2,-0.03
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2006,두산,21,1B,27,-0.15,-0.51,48,48,45,3,8,4,0,0,12,3,0,0,3,0,0,6,5,0,0,0.178,0.229,0.267,0.496,-0.074,32.6,-0.66
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2007,두산,22,1B,30,-0.42,0.08,29,28,27,1,2,2,0,0,4,0,0,0,1,0,0,7,0,1,0,0.074,0.107,0.148,0.255,-0.191,-63.4,-0.34
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2011,두산,26,1B,80,1.14,-0.23,188,186,167,18,48,8,0,4,68,19,0,2,17,2,0,30,6,2,0,0.287,0.36,0.407,0.767,0.014,116.7,0.91
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2012,두산,27,1B,109,2.05,-0.61,320,317,289,25,84,9,2,10,127,48,2,1,18,2,0,54,12,3,8,0.291,0.328,0.439,0.767,0.011,115.9,1.44
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2013,두산,28,SS,21,0.59,-0.33,73,73,68,12,20,5,0,2,31,8,2,0,4,1,0,14,1,0,0,0.294,0.342,0.456,0.798,0.024,123.3,0.26
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2014,넥센,29,SS,99,-0.42,-0.08,307,303,281,30,75,12,0,10,117,43,0,0,18,2,0,47,11,4,2,0.267,0.314,0.416,0.73,0.102,69.2,-0.5
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2015,넥센,30,3B,108,1.78,-0.39,418,412,361,54,106,24,1,14,174,71,3,2,37,8,1,62,16,5,7,0.294,0.366,0.482,0.848,0.152,111.1,1.39
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2016,넥센,31,DH,92,2.95,0.09,402,401,341,72,114,15,0,19,186,80,2,3,46,9,3,50,16,0,6,0.334,0.42,0.545,0.965,0.198,138.9,3.04
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2017,넥센,32,DH,78,0.73,-0.3,321,321,292,47,95,14,1,7,132,47,0,0,19,6,0,40,19,0,4,0.325,0.374,0.452,0.826,0.149,111.7,0.43
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2017,KT,32,DH,64,1.0,-0.11,265,265,246,43,73,16,0,13,128,58,0,1,14,2,0,45,5,0,3,0.297,0.336,0.52,0.856,0.152,111.4,0.89
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2018,KT,33,DH,132,0.49,-0.71,509,506,460,58,127,22,0,19,206,60,4,1,40,4,2,69,17,2,3,0.276,0.337,0.448,0.785,0.13,91.7,-0.21
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2019,KT,34,1B,63,-0.83,0.1,178,178,169,4,39,4,0,2,49,17,0,0,7,0,0,24,4,0,2,0.231,0.258,0.29,0.548,0.048,41.1,-0.72
10644,윤석민,1985년 09월 04일,우투우타,구리초-구리-구리인창중-구리인창고,04 두산 2차 3라운드 20순위,2020,SK,35,1B,34,-0.55,-0.13,76,76,73,4,14,2,0,3,25,12,0,0,2,0,0,12,3,0,1,0.192,0.211,0.342,0.553,0.034,26.8,-0.68
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2011,두산,23,CF,47,-0.41,-0.03,37,37,35,7,4,1,0,0,5,3,4,0,2,0,0,6,1,0,0,0.114,0.162,0.143,0.305,-0.182,-50.2,-0.44
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2012,두산,24,CF,46,-0.12,0.05,84,83,75,14,17,2,0,0,19,5,8,3,6,1,0,13,1,1,1,0.227,0.289,0.253,0.542,-0.061,49.5,-0.07
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2015,두산,27,CF,77,0.14,-0.3,172,169,154,37,36,5,3,4,59,18,6,3,14,1,0,24,0,3,0,0.234,0.302,0.383,0.685,0.092,73.7,-0.16
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2016,두산,28,CF,31,0.26,0.1,32,32,24,9,9,0,1,0,11,3,0,2,6,2,0,1,0,0,0,0.375,0.531,0.458,0.989,0.246,189.5,0.37
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2017,두산,29,CF,97,0.79,-0.36,224,219,198,43,56,11,2,5,86,31,1,1,19,1,1,32,2,4,2,0.283,0.345,0.434,0.779,0.128,100.7,0.43
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2018,두산,30,CF,111,0.48,-0.05,299,290,269,53,81,12,1,2,101,37,8,1,19,1,0,44,8,9,1,0.301,0.348,0.375,0.723,0.116,86.9,0.43
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2019,두산,31,RF,66,-0.45,0.07,110,107,96,13,20,0,0,1,23,3,5,2,11,0,0,24,2,3,0,0.208,0.29,0.24,0.53,0.056,49.7,-0.37
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2020,한화,32,RF,113,0.51,0.61,326,315,282,30,78,14,1,2,100,19,9,7,29,3,1,50,5,10,2,0.277,0.348,0.355,0.703,0.116,90.5,1.12
10645,정진호,1988년 10월 02일,우투좌타,인헌초-선린중-유신고-중앙대,11 두산 5라운드 38순위,2021,한화,33,RF,48,-0.49,0.32,167,162,145,9,33,9,0,0,42,15,4,1,15,1,1,22,5,4,2,0.228,0.301,0.29,0.591,0.07,58.0,-0.17
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2006,롯데,19,LF,8,0.11,0.01,12,12,10,0,3,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0.3,0.417,0.3,0.717,0.036,138.5,0.12
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2007,롯데,20,LF,27,-0.02,-0.01,46,46,41,5,10,0,0,1,13,6,0,1,3,2,0,15,0,0,0,0.244,0.326,0.317,0.643,-0.04,67.3,-0.03
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2008,롯데,21,LF,3,0.12,-0.01,9,8,8,0,3,0,1,0,5,1,0,0,0,0,0,2,0,1,0,0.375,0.375,0.625,1.0,0.092,175.7,0.11
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2011,롯데,24,LF,19,-0.06,-0.01,29,28,26,4,6,1,0,0,7,1,1,1,3,0,1,7,0,0,0,0.231,0.31,0.269,0.579,-0.061,54.6,-0.07
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2012,롯데,25,LF,56,-0.13,-0.12,95,92,79,10,16,3,0,0,19,2,1,3,11,3,1,22,1,2,0,0.203,0.323,0.241,0.564,-0.05,60.9,-0.25
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2013,롯데,26,LF,40,0.48,-0.1,166,161,137,19,36,10,0,0,46,10,8,5,21,3,0,31,1,5,0,0.263,0.373,0.336,0.709,-0.017,89.4,0.38
10648,김문호,1987년 06월 22일,좌투좌타,고명초-덕수중-덕수정보고,06 롯데 2차 3라운드 17순위,2014,롯데,27,LF,71,-0.55,-0.83,222,216,192,28,41,11,3,2,64,27,4,0,19,5,0,51,2,6,0,0.214,0.301,0.333,0.634,0.079,54.9,-1.38
